id	language	text	task1
33	es	"JaimeBN nahuelflores pero a ver que ser feminista no es odiar a los hombres o acosarlos 
que un gran grupo de su comunidad lo haga no significa que eso es lo que el movimiento quiere llevar
el feminismo representa igualdad de genero y defender a las mujeras acosadas
el movimiento feminazi acosa"	1
34	es	Una de mis housemates es de Inglaterra Acabo de ir a la cocina me ve y me dice  viste los resultados  Y le digo  si felicitaciones  Normaaaal	0
35	es	missbexana FanficsSq Y digo ni ata no en el sentido de adolescente que puede que sean pero tb hay gente de m s edad que son igualmente inmaduras	0
36	es	"Me parece perfecto que condenen a Nahir me gustar a que apliquen lo mis
 MIREN A LAS FEMINISTAS DEFENDIENDO A UNA ASESINA MIREN
 Pero quiero decir que hay millones de femicidas suelt 
 C MO VAS A DECIR QUE NO MERECE IR PRESA LOCA DE MIERDA 
 Pero par  loc 
 NADIE MENOS"	1
37	es	Y en tus dias malos te voy a querer todavia m s	0
38	es	Estar en tus d as y en tiempos lluviosos deber a ser descanso laborar yu	0
39	es	Tengo mil amigas en una te amo zorra de mi	0
40	es	En Catalu a ponen a la zorra a cuidar las gallinas	0
41	es	camisosa Zorra jajaaja te amo	0
42	es	"Me va a explotar el pecho de orgullo

Hace unos meses corr a a abrazarle como una ni a peque a cuando su  dolo lleg  de visita a la academia Ahora compone canciones con  l

Miriamot"	0
43	es	"Vas a ir vestida as  Pero parec s una puta

Aparte de machirulo terrible sorete como amigo"	1
44	es	Pues si seguro que eres divertida y me pareces una puta diosa la verdad Muy crushh   basta ya de chuparnos los pitos	0
45	es	y aun tengo amigas que cuando sacas temas de sexo te miran como si fueses una nimfomana loca del co o YA ME JODERIA	0
46	es	MashiRafael Ya mismo caes loca del  tico Ni mandando mensajes cada  minutos te salvas Pudrete	0
47	es	Como la loca de los gatos  ya esta pilladopasar  a ser la loca del pruces	0
48	es	vanesavallejo Estas hormonas se encargan de producir los caracteres secundarios masculinos y femeninos por lo que con un tratamiento hormonal y una cirug a de reasignaci n de sexo bastar a biol gicamente hablando para ser mujer	0
49	es	Lirroy FlacOSX Rociobercovich No necesito un guion para ser mujer y menos por parte de un ser machista soy mujer peleando por mis derechos y haciendome respetar	0
50	es	Hasta para ser mujer el hombre es mejor are	1
51	es	adnradiochile MissUniversoOrg Transexual por que para ser mujer no basta con solo parecerlo Es mucho m s profundo que eso	0
52	es	manejas muy bien para ser mujer  GRAXX it actually made my day	1
53	es	geneegm Loca me refiero a lo mojigata no es mi problema como lo interpretes	0
54	es	"DAMA OCASIONA ACCIDENTE
Polic a Campeche
Una mujer al volante protagoniz  un aparatoso accidente sobre la av L pez Portillo luego de que al intentar ingresar a un local comercial le cerr  la circulaci n a un motociclista que poco pudo hacer para evitar la fuerte colisi n"	0
55	es	A las mujeres hay que decirles que est n lindas preciosas No que est n buenas son mujeres no comida	0
56	es	Despues me deje llevar por el momento y mmgvo el cachete se lo deje morado jasjajs bueno despu s de ah  aprend  que a las mujeres hay que tratarlas como unas perras en la cama pero nunca olviden tratarlas como unas princesas en la calle	1
57	es	OroroPride seingantistenes CatEspartaco PabloRiol Christi catmyrfree CebaCega cositasmartinez Azaras DanVader graellsalbert IVGodofredo jjca Sargantania crmontoro ploumerda stelledimare Aurantiacum FreeyellowMarta martinalliue massaborrega santsfree jlinares joanbarrisrosi populacho TangutSatue Alexspain charlypv PeioBasque ultrasRoures Carmatpor silviayucca commonscouncil Berlustinho Republica Morafanova manuvilladangos IndosIgnacio Donpinpon Xerxiodpo inmaben Avelimelis ElCortijoUE homopolitik GloriaFontLopez juangimeno Aiknati lgoritme ItzalArgia lovenjaire Los que nos echamos siestas es porque somos m s listos Me gustar a ver a la nenaza K currando a	1
58	es	Romimenz marianoobarrio Jajaja nadie quiere hembristas desequilibradas ella quiere que la mantengan inconsecuencia nivel feminazi	1
59	es	"Pero nadie refuerza la violencia femigolpista y feminazi contra los varones m s vulnerables y desprotegidos 
EleccionesYa SanchezDimision golpeDEstadoYa"	1
60	es	IronQueen Qu  absurda Te recuerdo lo q pas  hice un comentario apoyando a una persona m mandaste a la cocina por ser mujer y m llamaste sumisa te expliqu  q ser mujer no implica ser ama de casa o una feminista extrema como otras Si eres feliz me alegro no juzgo y da o gratis como t	1
61	es	voy a ir a la cocina a intentar hacer funcionar mi cafetera des enme suerte	0
62	es	No me pasen a fregar la vida con la noticia de que Diego Boneta y Camila Sodi andan en la vida real	0
63	es	FranUgalde Si pero no por cumplir metas te vas a fregar a gente inocente Y as  hay muchos casos Como en todos lados hay gente que hace bien su trabajo mientras que hay otros que son unos corruptos y m s encima en cargos importantes	0
64	es	Jajaaj se quiere hacer la femenina y alto marimacho jajaja pobrecita mi amor ni intentando ser delicada le sale jajaajajajaj	0
65	es	En tus d as  en tu est mago solo un t  chai son las pm seguir en el trabajo estr s al mil Que m s puedo pedir	0
66	es	Todav a existen pibes que hacen la asociaci n de mal humor tristeza enojo  estar en tus d as Mir  mis ovarios no tienen nada que ver lo que pasa es que sos un PELOTUDO	1
67	es	msleslievllgs As  eres en tus d as normales	0
68	es	LaidirSaighdear   Pero mejor eso a que me consideren como una mujer d bil o de esas que lloran por las esquinas  expres  ahora con m s fuerza en su voz demostrando cierta rabia en sus palabras tanto por el canon de la mujer como por lo que hab an hecho con ella Antes no era as   Has	0
69	es	C mo una mujer de  a os se reencontr  con su hija  a os despu s de darla en adopci n	0
70	es	LostSoul Seg n psicosis no el protagonista es tratado de transformista al conocerse que habla act a y se siente como una mujer en este caso su madre pero lo suyo era una doble personalidad  pero eso mi duda	0
71	es	Como una mujer tan hermosaaa puede tener  l autoestima tan baja	0
72	es	SoyListorti  pareces una puta despechada hablando de pampitaoficial  por qu  no la cort sno hay otro tema para hablar	0
73	es	Mojigata mierda	0
74	es	Se avisa a todos los conductores tener precauci n hay una mujer al volante en cualquier parte del mundo	1
75	es	A las mujeres hay que hacerlas sentir especiales no hacerles sentir celos Muchacho marico	0
76	es	Odio a las mujeres que para crecer en internet ense an sus pechos una de ellas es la windygirk que pasa que nl tienes personalidad o que  uff que rabia	1
77	es	Elenitavip Eso es correcto y m s las mujeres de hoy en d a que son profesionales Ejecutivas amas de casa mam  en fin todo en uno y todav a les queda tiempo definitivamente son superiores pero esas pocas con su extremo no se	0
78	es	Que pasa con las mujeres de hoy en d a De donde ha salido tanta soberbia	1
79	es	luciferentweet MorenoEVir Barbijaputa Vengo muy de vuelta y s  de lo que hablo me informo desde la objetividad no desde el sesgo  feminista  ni de sus falaces estad sticas falseados Igual tu amiga la feminazi progrezombie subvencionada te dio los datos desde su co o mis ndrico Pero YO NO LA CREO porque MIENTE	1
80	es	Creo que saque el amor a la cocina como mi mam	0
81	es	Estamos peleando no vamos a volver a la cocina	0
82	es	espeviruzz  y todav a insultan diciendo marimacho	0
83	es	Soy una ni ata	0
84	es	"Ya me lo imagino 

 Oye Madara comeme el co o 

 S  y te lamo la oreja no te jode Puta degenerada Mujer ten as que ser"	1
85	es	grunppy Klavdiaperez Espaiderman Justicierodenos A lo mejor cuando el lenguaje inclusivo se haga oficial se podr a volver legible para las feministas Parad jico no lo cree	1
86	es	Esta es la reina de las feministas de verdad o no MaryanaVeesc	0
87	es	Aunque el cuerpo no cambia que me veas como una ni a	0
88	es	Mi mam  le puso SODA A LA LECHEEE esta mujer esta mas loca que la loca del bebito	0
89	es	"TweetsEze MacheteEnBoca Querida amiga pararse a pensar no es defender a nadie simplemente es hacer una reflexi n y creo que todos deber amos hacerlo 
solo los nazis y los dictadores odian a quien reflexiona 
Se nota que mucho manifiesto mucho feminismo pero pensar por ti misma bastante poco ciao"	0
90	es	Las mujeres no deber an de maquillarse  son bellas con el simple echo de existir	0
91	es	mariarodd T a ella diciendo cosas tipo es que las mujeres de hoy en d a son muy sueltas y son unas acosadoras est s ahora van preparadas con to y van a los hombres dici ndoles vamos a pasar un rato que ni te cobro y ellos los pobres si tienen pareja tienen que ir preparados para no caer	1
92	es	ElCochonDgo gobdgo AispuroDurango ScorpionDorad contralor elmancesar Acrewdgo GrinchDgo Gutierritosdgo ElFollonDgo lr RandyDelux Deseo sea cierto anda en la bah a mazatleca Y SALGA UN TIBUR N dando cuenta de esa lagartona	0
93	es	lunagalla Ah que no vale que no soy f minazi cagoenla	0
94	es	jhoifer DarckRose Vale  a mi me apetece comer ya asi que me voy a la cocina  me levanto  no se ustedes  eric  Que fue lo que hicisteaca dentro	0
95	es	En Ensenada son las  am y dorm a pl cidamente cuando mi hermani empez  a fregar con que el partido de Francia   en SLP donde ya son las	0
96	es	vkobernyk UnaBooom TONTITO FeelsBeef lencima se pone todo digno diciendo q es mentira y q la culpa de todo es de brujitabaneada por chivarse de  l En fin q a fregar Luego en su tw va poniendo frases critiando las relaciones con celos x FeelsBeef y a mi me cont  q no deja a su mujer no le deja tener RRSS	0
97	es	Te van a suspender otra vez ya no ataques a amlo te van a fregar	0
98	es	"Mi hermano explicandole a mi mam  acerca del idioma inclusivo
 Las feministas quieren usar nosotres porque dicen que nosotros es machista
Mi mam  Naaa hasta ese punto llegan las pelotudas

Great"	1
99	es	AldoDuqueSantos GiovyMon Deje de buscar don AldoDuqueSantos las feministas no se alegran por los logros de sus cong neres si as  fuera dejar an de ser feministas	1
100	es	Nivel de perfecci n que te consientan con chocolates cuando estas en tus d as ltlt	0
101	es	ariarancha Divi rtete mucho guapisiiiima P salo genial en tus d as libres Besotes grandes	0
102	es	aldanasecco Anda zorra si dsp ni apareces encima t ten a q contar una	0
103	es	Alguien me explica que zorra hace la gente en el cajero que se demora tanto	0
104	es	midulcesed FeelsBeef Jajajaja tengo trabajo de verdad como una mujer empoderada Hola guapEs	0
105	es	No se porque pero amo las burbujas  me emociono como una ni a cundo las miro	0
106	es	C mo que los chicos van a lo que van y no es as  es algo que cada uno puedo tener la mentalidad que quiera mientras no sea ofensiva no te tienes que hacer la dif cil porque si no pareces una puta qu tate de la cabeza eso si te apetece y va acorde con tu forma de pensar	0
107	es	ramirorddhh Deber as buscar cuando la oposici n hac a marcha contra la loca del  tico Eso era multitudinaria No hacer q la gente haga fila delgada para q parezca q ocupan varias cuadras jajaja	0
108	es	cavc DiegoArcos De sobra sabes que manejo mejor que cualquier hombre Pimo querido   en mi no aplica eso de  mujer al volante	1
109	es	Por qu  tuitean cosas como las mujeres no deber an opinar sobre el futbol u otro deporte y mamadas as  Opinen en donde se les hinche el huevoovario pero h ganlo sanamente y dejen a otros opinar tambi n	1
110	es	EnerioDima Es gente que dice bien alto y claro para que se les oiga que las mujeres no deber an votar Partiendo de ese nivelazo nada puede sorprenderme	1
111	es	henrymiller baradit Si y te cuento otra a los  andaba diciendo que a las mujeres hay que orde arlas es tan ocurrente tan s til tan ingenioso ahh pero es su tipo de humor como no darnos cuenta nosotros los tontos a los que es f cil meterle el pico en el ojo baradit	1
112	es	"En el libro sobre las mujeres que estoy leyendo aprend  algunas cosas

 En Argentina las mujeres feministas existen desde  y muchas de ellas eran anarquistas o socialistas Ped an derecho al voto y el libre matrimonio 

 La pol tica siempre odio a las mujeres"	0
113	es	SolVicman Dios Tengo miedo de un ataque feminazi pero seg n yo s  Creo que es  halagador que alguien te mire porque le pareces atractiv pero cada quien puede pensar lo que quiera	1
114	es	jazzbass gerardonoce UnodeJara ZassCometro Machisstometro LaCrono S lo te falt  llamarme feminazi Si quieres hablar de libros discos  y cine B scate a otra que te r a las gracias	0
115	es	TroliyamaShuu bueno desde que us  la palabra feminazi era evidente	0
116	es	petrogustavo As  es las farc no nos volver n a fregar	0
117	es	Jajaja DEDICAR TU TIEMPO A FREGAR A OTROS Wey que hueva	0
118	es	Voy a fregar ahorita porque despu s que me vuelva a pintar las u as no vuelvo a tocar la esponja por un buen rato	0
119	es	edufeiok muerte al macho El sue o de toda marimacho	0
120	es	"No no es verdad

En qu  momento se ha vuelto una ni ata est pida y mimada"	0
121	es	La t pica Combo Mortal para coger y lanzarles lo primero que tengas a mano  Mujer ten as que ser   FrasesMachistas	1
122	es	IndignadoChubut ArielCARP Gatosylvestre Jajajajajajajajaja eyaculo mucho semen jajajajajajajajaja gran argumento Semeeeeen jajaja almejassss jajaja las feministas son todas lesbianas Ay s  c mo no	0
123	es	VamosLaU Sanhueza siempre ser s un zorra CTM picante y sucio para jugar	1
124	es	"Baja la mirada de repente parece que est  siendo tratada como una ni a peque a A lo mejor se ha arreglado por Eri

 Voy a por  l  No os preocup is Asiente y echa a correr como buenamente puede hacia la casa de su amigo Igual que Leo Chichan tambi n parece pensar"	0
125	es	"Sos una desubicada
No te podes vestir asi
 Vos quer s provocar 
 Sos una rebelede
Te gusta llamar la atenci n
Pareces una puta
Se nota que te gusta incitar a los dem s"	1
126	es	Como un chab n se piensa que tiene el derecho de hacerte tal y tal cosa solo por como te vestis o est s maquillada y es tu culpa porque pareces una puta o pens  que quer as  incre ble pero totalmente cierto Muy buen cap de RizhomaHotel	1
127	es	RizhomaHotel PARECES UNA PUTA POR QUE PASAS AC  SI VEN S A TRABAJAR TE HUBIERAS QUEDADO EN LA PUERTA	1
128	es	DeluxeSabado Saquen a esa loca del plat  prepotente soberbia y vengativa	0
129	es	La  ltima idea loca del Reino Unido un Brexit sin Brexit	0
130	es	De verdad que yo no soy machista pero las mujeres no deber an manejar o votar	1
131	es	marisabelm fabriciocorread A las mujeres hay que  admirarlas quererlas y respetarlas qu  hay de malo que expongan su bellezayo dir a que en esos concursos deber an ser mixtos  que tambi n incluyan hombres  a las mujeres tambi n les gusta mirar y admirar	0
132	es	"A las mujeres hay que protegerlas quererlas cuidarlas acariciarlas piropearlasetcetcetc

Y al HOMBRE tambi n que no se nos olvide que ellos tambi n sufren

HeDicho

Ana"	0
133	es	"Solo a mi o a alguien m s le molesta en el alma cuando un hombre dice
A m  mi padre me ense  que a las mujeres hay que respetarlas
Me pregunto no tuvieron madres acaso"	0
134	es	"No odio a las mujeres No odio a los norteamericanos Si detesto a  sta perra hija de la gran puta y a todos los cazadores furtivos No soy asesino Pero al ver estas im genes reconsidero mi posici n 

 

 Atrapenla"	0
135	es	shipperApril SoraShipper Ayumi se dirigi  a la cocina a preparar los platos para desayunar	0
136	es	tengo un sue o tan arrecho bast me voy a fregar y luego me acuesto a dormir por fin aAaAaAaAaAaAaAAAAAAAAAAAAAa	0
137	es	xblessiax Mira ni ata de tres al cuarto que se cree feminista Aprende primero a definir mujer sin caer en estereotipos misoginos y luego vienes y me cuentas La que tiene que leer aqui sobre socializacion eres tu La socializaicon y el genero SE IMPONE y si impone en bae a los genitales	0
138	es	Se hacen las feministas y despu s andan pidiendo los v deos de Nahir El pa uelito verde y corazoncito violeta se lo pueden meter en el orto hip critas	1
139	es	malepichot Cada vez las feministas  le hacen m s da o al feminismo	1
140	es	nadie te quiere representar locura b scate un manager para eso a m  tampoco me cabe tu feminismo barato e inf rmate un poco antes de hablar porque las feministas originarias tambi n luchaban x el aborto legal seguro y gratuito	0
141	es	Qu date con el que quiera verte aunque est s en tus d as	0
142	es	MauricioMagus Es la zorra estuve entre dori dori y kimi no soba de pero uffff so good	0
143	es	estoy llorando Acabo de ver un v deo en fb de c mo una mujer avienta a un perrito al drenaje  por qu  hay gente as  Y es que encima se graban haci ndolo Los perros son mil veces mejores que los humanos son seres de puro amor no se merecen nada de esto	0
144	es	Cap tulo  de la tercera temporada de Merl  sin duda el mejor de todos Mira llorando como una ni a peque a y sin poder parar Los feelings a mil dios	0
145	es	JOOOOO QUE GUAYYYYYY soy como una ni a peque a que le encanta los globos	0
146	es	Una novia es c mo una ni a  cu dala  consi ntela y sobre todo dale mucho amor	1
147	es	por primera vez en mi vida voy a ver cuadros de Monet y me siento como una ni a cuando la dicen que va a ir a Disneyland	0
148	es	"Mi mente Sary por favor basta de hablarle tan mal a Melo por dios se linda una vez en tu puta vida con alguien

Melo hace algo

Yo pINCHE LOCA DEL CO O ME CAGO EN TODO MELOS PELOS JODER SOS UNA BOLUDA BOLLERA TEN AS QUE SER ES QUE QUE PAYASA ERES CARA ESCOBA A QUE PUTA"	0
149	es	En este momento podr a plancharme el pelo ponerme la m scara pintarme las u as o caminar en la cinta pero no estoy hechada viendo netflix basta de excusas no nac  para ser mujer	0
150	es	NTN Lo unico que Falto el abito de una monja Aqui ya casi algunas mujeres salen con chores tan cortos que partes de los gluteos se les notasi alguien les mira por obvias razonesel pervertidola mojigata es el que le mira o la que le hace la observacion	1
151	es	No existe la necesidad de atenuar el esfuerzo de una mujer al volante la mayor a de las mujeres manejamos mejor que muchos hombres Pero respondiendo a la pregunta  si no es un  Es un	0
152	es	GabyPac adriangalarcep kathpolo Jazzyplus SomosElComercio francooA elcomercioperu Por el simple hecho que la ropa no manda en la humanidad de cada uno As  de sencillo Si fuera por historia las mujeres no deber an usar pantalones ROPA ES S LO ESO SE ORA ROPA Que tenga u  domingo de reflexi n y mucho amor al pr jimo	1
153	es	"hugoleo Jajajajaja est  nuevo tu cotorreo man
La neta si la cagaste generalizas al decir que las mujeres no deber an de opinar de f tbol y para sostenerlo solo dices que t  no conoces a alguna que sepa profundamente de f tbol Pero hay muchas que saben mucho de ese deporte"	1
154	es	A las mujeres hay que escogerlas guapas y esbeltas ellas se encargan de hacerse gordas y feas	1
155	es	"caramelitoricoa m Jam s se me ocurrir a justificarlo advierto de un peligro al que unas feministas que usan el movimiento para hacer pol tica est n llevando a las mujeres
Hay que condenar a los hombres que son tan cobardes y malnacidos como para violar a una mujer no a todos los hombre per se"	0
156	es	"Que bueno  Que kalipolis me bloqueo
 Porque tanto machismo y tanta odio a las mujeres que tiene no lo aguantaba mas  Cada dia esta peor No se como escribe libros y para un diario  Ojala evolucione"	0
157	es	silvia Tu eres Tonta ponte a fregar anda	1
158	es	"No a la Violencia de Genero ni fisica ni psicol gica 
Gafa est pida bruta mujer tenias que ser es Violencia"	1
159	es	bueno acabo de tener una discusi n con mi t a y casi me tiro del coche porque no para de hacer comentarios sexistas como  mujer tenias que ser  porque seg n ella ha hecho una media de las personas con las que se cruza y realizan infracciones y las mujeres conducen peor wheeze	1
160	es	Qui nes la conocieron la recuerda como una mujer muy fuerte de peque a estatura alegre y vivaracha se cas  con Jos  Cordero tendr a  hijos aunque solo le sobrevivieron  varones Vend a por las calles esp rragos cabrillas tagarninas q su esposo e hijos recog an por el campo	0
161	es	Como una mujer como dama	0
162	es	me acabo de quedar sin palabras estoy llorando como una ni a peque a	0
163	es	MikaMeow Claro eso es que adem s los escotes son tan pronunciados que como tengas pecho te quedan que pareces una puta de rotonda Ahora como no tengas pecho es super fino y elegante	1
164	es	Living la vida la loca del bebito	0
165	es	"Deja de ser mojigata
unacamisetaquediga"	0
166	es	viral Una mujer sali  milagrosamente con vida de un atentado cuando un sujeto se acerc  a su auto y le dispar  tres veces a plena luz del d a	0
167	es	El impactante video de una mujer al volante que sale milagrosamente ilesa de un intento de asesinato	0
168	es	El impactante video de una mujer al volante que sale milagrosamente ilesa de un intento de asesinato	0
169	es	VIDEO IMPACTANTE Una mujer al volante sale milagrosamente ilesa de un intento de asesinato	0
170	es	VIDEO IMPACTANTE Una mujer al volante sale milagrosamente ilesa de un intento de asesinato	0
171	es	"blytheclub Hombre Si a las mujeres hay que azotarlas hasta que sangren con los animales han sido hasta ben volos Hay que pegarles un poquito na m slo justo 
Que hostia tienen todos estos miserable hijos de puta"	1
172	es	Estoy peleando con un machito por la frase muerte al macho entro a su perfil y usa la palabra feminazi ya entend  todo	0
173	es	Ya v yase a la cocina Se ora	1
174	es	LauraMartinezTu Deber as haber ido a la cocina a por un pl tano con Nutella lo soluciona todo	0
175	es	No s  como la chica aguant  horas limpiando con eso si yo no llegu  ni a fregar media cocina antes de encontrarme mal Y con esto lo que quiero decir es no seas como yo y lee la etiqueta Aprobar qu mica en la ESO igual tambi n me hubiese servido	0
176	es	Siempre pens  de peque a en ir a k rate para eso de defensa personal pero coincidi  que hab a una compa era de clase tambi n la t pica marimacho marimandona encima porque si no llega a estar me hubiese metido hasta el final	0
177	es	DaniYellow Eduin Iparbiotz erikvina El marimacho este q me deje y paso	0
178	es	El trabajo han venido s per subidas a la tienda y mi jefa me ha llamado para que les diera el dinero y se marcharan han salido pero la ni ata se ha puesto a gritarme en la puerta de todo que si era una Mierda que iba a llamar a los jefes para despedirme	0
179	es	AnabellaGaleano Ser zorra no significa ser prepago Claro hay diferencia porque la prepago gana y la zorra lo regala como vos Bitch Que no se te olvide tu nueva profesi n	1
180	es	Me encanta como se indignan que aparezcamos vivas y que gasten plata busc ndonos c mo van a gastar plata y aparecer viva al menos morite zorra seguro se fue con un novio y aborto ocho veces en un d a paga lo que se gast  que no s  cu nto es pero pagalo	0
181	es	Me da rabia ver la tele porque en cualquier peli serie escucho mierdas como nenaza haces lo que sea como una ni a y cualquier mierda machista que hace dos a os  ve a normal	1
182	es	Porque pareces una puta	1
183	es	CerseiWapa PrinTriana chocoqueen Uy a m  me pill  mi t a maquillandome a escondidas en un ascensor y me dijo  ven paac  que pareces una puta enana y me llevo con ella a ense arme a maquillarme xq sal amos echas un cuadro	0
184	es	Tio juro que aunque ahora mismo no tenga en mi vida algo que me tenga feliz todo el d a verlos a ellos as  me hace feliz a mi LLAMARME LOCA DEL CO O que no os lo discuto pero qu  feliz son y soy	0
185	es	aelb ManueCorra SilvRega RosyBarr Lenin caanmichelena Los borregos prefieren vivir en su mundo con la Loca del  tico s nduches y corrupci n	0
186	es	malepichot Esta confusi n se por el hecho de juntar por mujer pero no para ser mujer El feminismo no reivindica la feminidad la cuarta El derecho a la vida da la obligaci n de respetarla u protegerla y la vida empieza en la concepci n Saludos	0
187	es	"FrambuesaMarina nono hahahah es un chico y se esta hormonando para ser chica
De echo ya la trato de ella y se cambia con nosotras en el vestuario el profesor lo entendio perfectamente"	0
188	es	NightCat FEDEX Feloxsel En si eres tama o normal para ser chica	0
189	es	le informan a fede que yo no naci para ser chica fitness	0
190	es	Una mujer al volante sale milagrosamente ilesa de un intento de asesinato	0
191	es	Una mujer al volante sale milagrosamente ilesa de un intento de asesinato	0
192	es	Una mujer al volante sale milagrosamente ilesa de un intento de asesinato	0
193	es	Una mujer al volante sale milagrosamente ilesa de un intento de asesinato	0
194	es	Una mujer sali  milagrosamente con vida de un atentado cuando un sujeto se acerc  a su auto y le dispar  tres veces a plena luz del d a	0
195	es	"VIDEO IMPACTANTE Una mujer al volante sale milagrosamente ilesa de un intento de asesinato
Lea m s en"	0
196	es	A las mujeres hay que decirles todo eso que ya saben pero que les encanta que se les recuerde todos los d as	1
197	es	belbv LANACION Tan sencillo sin embargo el odio a las mujeres les gan  y publicaron esto	0
198	es	Las mujeres de hoy en dia se creen que nosotros los hombre somos pendejos cuando ustedes iban nosotros estabamos de vuelta	1
199	es	Proximo fichaje de florentino La nenaza Ney  FlorentinoDimision	1
200	es	Rossana Has escuchado alguna vez auqella frase qeu dice M tameCami n Pos esa era la cara de Fatma cuando le present  la lagartona a su novio actual XD FatmagulES	0
201	es	Ahora que mi amiga se acepto como lesbi quiere que le recomiende a mis amigas Me salio lagartona seas lolo	0
202	es	"Hay que admitir que aqu  se est  mucho m s tranquilo que dentro pero estar siempre solo no es bueno 

 Tras ese mini break vuelve dentro a la cocina 

Ah s has comido ya"	0
203	es	"OtosakaMirai Bien

gtentr  a la cocinalt"	0
204	es	Voy a poner a m s de la mitad de los camareros del sitio en el que trabajo a fregar platos a ver si se les quita las ganas de dejarme toda la mierda por medio	0
